http://ufcstats.com/fighter-details/7bc96507e4b38d3b,"6'' 3'"",205 lbs.,"74'"",Orthodox,"Feb 20, 1981",5.61,59%,5.44,45%,1.67,28%,0%,1.7,Record: 8-5-0,Donnybrook,Cody Donovan,2020-02-12 11:38:52.379861,7bc96507e4b38d3b
http://ufcstats.com/fighter-details/5e84a859c6a82288,"5'' 10'"",155 lbs.,"73'"",Orthodox,"Dec 22, 1984",2.91,29%,5.98,48%,0.00,0%,36%,0.0,Record: 8-3-0,El Capo,Michel Quinones,2020-02-12 11:38:52.379861,5e84a859c6a82288
http://ufcstats.com/fighter-details/2fe9032955c2e013,"5'' 6'"",125 lbs.,"69'"",Switch,"Aug 22, 1994",1.58,37%,1.72,60%,0.53,50%,23%,2.6,Record: 9-2-0,Bopo,Joseph Morales,2020-02-12 11:38:52.379861,2fe9032955c2e013
http://ufcstats.com/fighter-details/683ea28a198936fe,"5'' 7'"",155 lbs.,--,Orthodox,"Jul 23, 1986",0.93,21%,4.73,36%,0.00,0%,71%,0.0,Record: 9-1-0,Mellow Fellow,Jay Cucciniello,2020-02-12 11:38:52.379861,683ea28a198936fe
http://ufcstats.com/fighter-details/984d15d5dc7bfcf9,"6'' 4'"",205 lbs.,"81'"",Orthodox,"Feb 13, 1989",0.65,26%,3.64,21%,0.00,0%,0%,0.0,Record: 8-3-0,"",James Bochnovic,2020-02-12 11:38:52.379861,984d15d5dc7bfcf9
http://ufcstats.com/fighter-details/0a95c474e61a6c44,"5'' 9'"",185 lbs.,"74'"",Orthodox,"Aug 07, 1988",0.18,8%,6.14,36%,0.00,0%,25%,0.0,Record: 9-1-0,Boroda,Adam Yandiev,2020-02-12 11:38:52.379861,0a95c474e61a6c44
http://ufcstats.com/fighter-details/b8c0f30ee9a98b69,"5'' 6'"",145 lbs.,"70'"",,"Feb 24, 1982",1.75,39%,1.78,48%,2.02,22%,56%,0.5,Record: 16-4-0,Acougueiro,Fernando Bruno,2020-02-12 11:38:52.379861,b8c0f30ee9a98b69
http://ufcstats.com/fighter-details/993d385f5a475375,"6'' 3'"",185 lbs.,"78'"",Orthodox,"Aug 15, 1991",3.51,23%,5.32,57%,0.00,0%,58%,0.0,Record: 8-3-0,Lionheart,Andy Enz,2020-02-12 11:38:52.379861,993d385f5a475375
http://ufcstats.com/fighter-details/207773daeb4afa7b,"5'' 9'"",155 lbs.,"76'"",Orthodox,"Jul 30, 1993",6.88,56%,3.65,59%,0.00,0%,100%,0.0,Record: 10-2-0,King Kage,Devonte Smith,2020-02-12 11:38:52.379861,207773daeb4afa7b
http://ufcstats.com/fighter-details/4798e823ada58fe9,"5'' 4'"",125 lbs.,"64'"",Southpaw,"Oct 30, 1995",1.90,45%,3.61,38%,0.80,100%,46%,0.8,Record: 6-3-1,"",Veronica Macedo,2020-02-12 11:38:52.379861,4798e823ada58fe9
http://ufcstats.com/fighter-details/492b202d2064e7a9,"6'' 4'"",231 lbs.,"77'"",Orthodox,"Jul 30, 1977",3.61,51%,2.45,56%,1.65,30%,31%,1.1,Record: 23-8-1,Vai Cavalo,Fabricio Werdum,2020-02-12 11:38:52.379861,492b202d2064e7a9
http://ufcstats.com/fighter-details/4304992c2acc187b,"5'' 9'"",145 lbs.,"70'"",Orthodox,"May 30, 1983",2.67,32%,3.97,57%,0.65,31%,53%,0.5,Record: 35-17-0,Bartimus,Bart Palaszewski,2020-02-12 11:38:52.379861,4304992c2acc187b
http://ufcstats.com/fighter-details/7f0f171414d0a287,"6'' 0'"",170 lbs.,"76'"",Orthodox,"Jan 25, 1995",3.69,41%,3.37,45%,0.60,50%,63%,0.0,Record: 8-2-0,"",Zelim Imadaev,2020-02-12 11:38:52.379861,7f0f171414d0a287
http://ufcstats.com/fighter-details/6551c64fbcd1a467,"5'' 6'"",125 lbs.,"67'"",Orthodox,"Jan 26, 1994",3.38,31%,4.62,51%,0.33,100%,37%,0.3,Record: 12-5-0,Queen of Violence,Ariane Lipski,2020-02-12 11:38:52.379861,6551c64fbcd1a467
http://ufcstats.com/fighter-details/d81ac739417d7f53,"5'' 9'"",170 lbs.,"71'"",Orthodox,"Mar 28, 1985",2.47,39%,2.83,60%,2.04,47%,86%,0.4,Record: 31-15-0,The Juggernaut,Jake Ellenberger,2020-02-12 11:38:52.379861,d81ac739417d7f53
http://ufcstats.com/fighter-details/7be74a12d7352df2,"5'' 6'"",135 lbs.,"66'"",Orthodox,"Sep 24, 1980",2.39,46%,1.86,47%,4.51,63%,66%,0.6,Record: 12-5-0,"",Sara McMann,2020-02-12 11:38:52.379861,7be74a12d7352df2
http://ufcstats.com/fighter-details/34f88592c0ab7a54,"6'' 1'"",185 lbs.,"75'"",Orthodox,"May 31, 1988",4.19,42%,2.39,53%,1.27,28%,59%,0.0,Record: 17-3-0,The Spartan,Elias Theodorou,2020-02-12 11:38:52.379861,34f88592c0ab7a54
http://ufcstats.com/fighter-details/cbd3e590a85b18c5,"5'' 8'"",145 lbs.,"70'"",Orthodox,"Feb 16, 1991",2.59,41%,1.89,58%,3.32,47%,92%,0.5,Record: 13-3-0,"",Mirsad Bektic,2020-02-12 11:38:52.379861,cbd3e590a85b18c5
http://ufcstats.com/fighter-details/7447e9f28508106a,"5'' 4'"",115 lbs.,"63'"",Orthodox,"Mar 24, 1993",3.24,32%,4.07,64%,0.46,8%,0%,0.9,Record: 7-1-0,"",Mackenzie Dern,2020-02-12 11:38:52.379861,7447e9f28508106a
http://ufcstats.com/fighter-details/305d73ede05e31ad,"5'' 10'"",145 lbs.,"70'"",Orthodox,"Jul 10, 1994",0.80,19%,2.07,43%,1.00,100%,50%,0.0,Record: 7-1-0,Lights Out,Austin Lingo,2020-02-12 11:38:52.379861,305d73ede05e31ad
http://ufcstats.com/fighter-details/441eacbe20e0e80b,"6'' 3'"",265 lbs.,"77'"",Orthodox,"May 09, 1991",5.51,46%,3.77,57%,0.24,50%,88%,0.0,Record: 14-1-1,"",Augusto Sakai,2020-02-12 11:38:52.379861,441eacbe20e0e80b
http://ufcstats.com/fighter-details/22a92d7f62195791,"5'' 11'"",155 lbs.,"76'"",Orthodox,"Feb 12, 1984",5.81,45%,3.75,63%,0.56,42%,75%,1.4,Record: 26-3-0,El Cucuy,Tony Ferguson,2020-02-12 11:38:52.379861,22a92d7f62195791
http://ufcstats.com/fighter-details/2cd428e9606856fd,"6'' 4'"",242 lbs.,"78'"",Orthodox,"Mar 17, 1988",3.72,46%,3.05,32%,0.00,0%,75%,0.0,Record: 10-0-0,Bigi Boy,Jairzinho Rozenstruik,2020-02-12 11:38:52.379861,2cd428e9606856fd
http://ufcstats.com/fighter-details/eae431e70064e046,"5'' 10'"",170 lbs.,"73'"",Orthodox,"Aug 11, 1985",4.59,46%,4.20,59%,0.57,33%,53%,0.0,Record: 10-1-0,"",Abdul Razak Alhassan,2020-02-12 11:38:52.379861,eae431e70064e046
http://ufcstats.com/fighter-details/41f90012b86a11bf,"6'' 3'"",262 lbs.,"78'"",Orthodox,"Mar 09, 1989",2.40,25%,2.55,50%,0.00,0%,100%,0.0,Record: 10-1-0,Bebezao,Raphael Pessoa,2020-02-12 11:38:52.379861,41f90012b86a11bf
http://ufcstats.com/fighter-details/97a6bbe6e6566a94,"5'' 9'"",155 lbs.,"70'"",Orthodox,"Dec 17, 1981",2.65,42%,2.42,64%,0.97,22%,41%,0.0,Record: 12-2-0,Sitkayan,Francisco Trevino,2020-02-12 11:38:52.379861,97a6bbe6e6566a94
http://ufcstats.com/fighter-details/ffc3e6daaa6da0b7,"5'' 10'"",135 lbs.,"71'"",Orthodox,"Jan 06, 1983",4.53,50%,1.75,63%,1.83,62%,62%,0.0,Record: 19-13-1 (1 NC),Brutal,Johnny Bedford,2020-02-12 11:38:52.379861,ffc3e6daaa6da0b7
http://ufcstats.com/fighter-details/def8166ff24bd237,"5'' 8'"",145 lbs.,"69'"",Switch,"Feb 21, 1991",4.07,33%,7.36,50%,0.51,16%,56%,1.4,Record: 14-1-0 (1 NC),T-City,Brian Ortega,2020-02-12 11:38:52.379861,def8166ff24bd237
http://ufcstats.com/fighter-details/31a13532e724ca2b,"5'' 10'"",155 lbs.,"70'"",Southpaw,"Mar 25, 1990",3.73,44%,2.93,54%,0.75,46%,55%,0.6,Record: 23-9-0,Braveheart,Stevie Ray,2020-02-12 11:38:52.379861,31a13532e724ca2b
